18:67:51	KOMEG Industrielle Messtechnik GmbH
18:67:B0	Samsung Electronics Co.,LTD
18:6D:99	Adanis Inc.
18:79:A2	GMJ ELECTRIC LIMITED
18:7A:93	AMICCOM Electronics Corporation
18:7C:81	Valeo Vision Systems
18:7E:D5	shenzhen kaism technology Co. Ltd
18:80:CE	Barberry Solutions Ltd
18:80:F5	Alcatel-Lucent Shanghai Bell Co., Ltd
18:84:10	CoreTrust Inc.
18:86:3A	DIGITAL ART SYSTEM
18:86:AC	Nokia Danmark A/S
18:87:96	HTC Corporation
18:88:57	Beijing Jinhong Xi-Dian Information Technology Corp.
18:8E:D5	TP Vision Belgium N.V. - innovation site Brugge
18:92:2C	Virtual Instruments
18:97:FF	TechFaith Wireless Technology Limited
18:9A:67	CSE-Servelec Limited
18:9C:5D	Cisco
18:9E:FC	Apple
18:A9:5	Hewlett-Packard Company
18:A9:9B	Dell Inc PCBA Test
18:AA:45	Fon Technology
18:AB:F5	Ultra Electronics - Electrics
18:AD:4D	Polostar Technology Corporation
18:AE:BB	Siemens Convergence Creators GmbH&Co.KG
18:AF:61	Apple, Inc
18:AF:8F	Apple
18:AF:9F	DIGITRONIC Automationsanlagen GmbH
18:B2:9	Torrey Pines Logic, Inc
18:B3:BA	Netlogic AB
18:B4:30	Nest Labs Inc.
18:B5:91	I-Storm
18:B7:9E	Invoxia
18:C0:86	Broadcom Corporation
18:C4:51	Tucson Embedded Systems
18:C8:E7	Shenzhen Hualistone Technology Co.,Ltd
18:D0:71	DASAN SMC, Inc.
18:D6:6A	Inmarsat
18:D6:CF	Kurth Electronic GmbH
18:D9:49	Qvis Labs, LLC
18:DC:56	Yulong Computer Telecommunication Scientific(shenzhen)Co.,Lt
18:E2:88	STT Condigi
18:E2:C2	Samsung Electronics
18:E7:F4	Apple
18:E8:F	Viking Electronics Inc.
18:E8:DD	MODULETEK
18:EF:63	CISCO SYSTEMS, INC.
18:F4:6A	Hon Hai Precision Ind. Co.,Ltd.
18:F6:50	Multimedia Pacific Limited
18:F8:7A	i3 International Inc.
18:FA:6F	ISC applied systems corp
18:FC:9F	Changhe Electronics Co., Ltd.
18:FE:34	Espressif Inc.
1C:6:56	IDY Corporation
1C:8:C1	Lg Innotek
1C:B:52	EPICOM S.A
1C:F:CF	Sypro Optics GmbH
1C:11:E1	Wartsila Finland Oy
1C:12:9D	IEEE PES PSRC/SUB
1C:14:48	ARRIS Group, Inc.
1C:17:D3	CISCO SYSTEMS, INC.
1C:18:4A	ShenZhen RicherLink Technologies Co.,LTD
1C:19:DE	eyevis GmbH
1C:1D:67	Shenzhen Huawei Communication Technologies Co., Ltd
1C:1D:86	Cisco
1C:33:4D	ITS Telecom
1C:34:77	Innovation Wireless
1C:35:F1	NEW Lift Neue Elektronische Wege Steuerungsbau GmbH
1C:37:BF	Cloudium Systems Ltd.
1C:3A:4F	AccuSpec Electronics, LLC
1C:3D:E7	Sigma Koki Co.,Ltd.
1C:3E:84	Hon Hai Precision Ind. Co.,Ltd.
1C:41:58	Gemalto M2M GmbH
1C:43:EC	JAPAN CIRCUIT CO.,LTD
1C:45:93	Texas Instruments
1C:48:F9	GN Netcom A/S
1C:4A:F7	AMON INC
1C:4B:B9	SMG ENTERPRISE, LLC
1C:4B:D6	AzureWave
1C:51:B5	Techaya LTD
1C:52:D6	FLAT DISPLAY TECHNOLOGY CORPORATION
1C:5A:3E	Samsung Eletronics Co., Ltd (Visual Display Divison)
1C:5A:6B	Philips Electronics Nederland BV
1C:5C:55	PRIMA Cinema, Inc
1C:5C:60	Shenzhen Belzon Technology Co.,LTD.
1C:5F:FF	Beijing Ereneben Information Technology Co.,Ltd Shenzhen Branch
1C:62:B8	Samsung Electronics Co.,Ltd
1C:63:B7	OpenProducts 237 AB
1C:65:9D	Liteon Technology Corporation
1C:66:6D	Hon Hai Precision Ind.Co.Ltd
1C:66:AA	Samsung Electronics
1C:69:A5	Research In Motion
1C:6B:CA	Mitsunami Co., Ltd.
1C:6F:65	GIGA-BYTE TECHNOLOGY CO.,LTD.
1C:75:8	COMPAL INFORMATION (KUNSHAN) CO., LTD.
1C:76:CA	Terasic Technologies Inc.
1C:78:39	Shenzhen Tencent Computer System Co., Ltd.
1C:7B:21	Sony Mobile Communications AB
1C:7C:11	EID
1C:7C:45	Vitek Industrial Video Products, Inc.
1C:7C:C7	Coriant GmbH
1C:7E:E5	D-Link International
1C:83:B0	Linked IP GmbH
1C:84:64	FORMOSA WIRELESS COMMUNICATION CORP.
1C:86:AD	MCT CO., LTD.
1C:8E:8E	DB Communication & Systems Co., ltd.
1C:8F:8A	Phase Motion Control SpA
1C:91:79	Integrated System Technologies Ltd
1C:94:92	RUAG Schweiz AG
1C:95:5D	I-LAX ELECTRONICS INC.
1C:95:9F	Veethree Electronics And Marine LLC
1C:97:3D	PRICOM Design
1C:99:4C	Murata Manufactuaring Co.,Ltd.
1C:A7:70	SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LT
1C:AA:7	CISCO SYSTEMS, INC.
1C:AB:A7	Apple
1C:AF:5	Samsung Electronics Co.,Ltd
1C:AF:F7	D-LINK INTERNATIONAL PTE LIMITED
1C:B0:94	HTC Corporation
1C:B1:7F	NEC AccessTechnica, Ltd.
1C:B2:43	TDC A/S
1C:BA:8C	Texas Instruments
1C:BB:A8	OJSC "Ufimskiy Zavod "Promsvyaz"
1C:BD:E	Amplified Engineering Pty Ltd
1C:BD:B9	D-LINK INTERNATIONAL PTE LIMITED
1C:C1:1A	Wavetronix
1C:C1:DE	Hewlett-Packard Company
1C:C3:16	MileSight Technology Co., Ltd.
1C:C6:3C	Arcadyan Technology Corporation
1C:D4:C	Kriwan Industrie-Elektronik GmbH
1C:DF:F	CISCO SYSTEMS, INC.
1C:E1:65	Marshal Corporation
1C:E1:92	Qisda Corporation
1C:E2:CC	Texas Instruments
1C:E6:2B	Apple
1C:E6:C7	Cisco
1C:F0:61	SCAPS GmbH
1C:F4:CA	 
1C:F5:E7	Turtle Industry Co., Ltd.
1C:FA:68	TP-LINK TECHNOLOGIES CO.,LTD.
1C:FE:A7	IDentytech Solutins Ltd.
20:1:4F	Linea Research Ltd
20:2:AF	Murata Manufactuaring Co.,Ltd.
20:5:5	RADMAX COMMUNICATION PRIVATE LIMITED
20:5:E8	OOO InProMedia
20:A:5E	Xiangshan Giant Eagle Technology Developing co.,LTD
20:B:C7	HUAWEI TECHNOLOGIES CO.,LTD
20:E:95	IEC – TC9 WG43
20:10:7A	Gemtek Technology Co., Ltd.
20:12:57	Most Lucky Trading Ltd
20:13:E0	Samsung Electronics Co.,Ltd
20:16:D8	Liteon Technology Corporation
20:18:E	Shenzhen Sunchip Technology Co., Ltd
20:1A:6	COMPAL INFORMATION (KUNSHAN) CO., LTD.
20:1D:3	Elatec GmbH
20:21:A5	LG Electronics Inc
20:25:98	Teleview
20:2B:C1	Shenzhen Huawei Communication Technologies Co., Ltd
20:2C:B7	Kong Yue Electronics & Information Industry (Xinhui) Ltd.
20:37:6	CISCO SYSTEMS, INC.
20:37:BC	Kuipers Electronic Engineering BV
20:3A:7	Cisco
20:40:5	feno GmbH
20:41:5A	Smarteh d.o.o.
20:44:3A	Schneider Electric Asia Pacific Ltd
20:46:A1	VECOW Co., Ltd
20:46:F9	Advanced Network Devices (dba:AND)
20:4A:AA	Hanscan Spain S.A.
20:4C:6D	Hugo Brennenstuhl Gmbh & Co. KG.
20:4E:6B	Axxana(israel) ltd
20:4E:7F	NETGEAR
20:54:76	Sony Mobile Communications AB
20:57:21	Salix Technology CO., Ltd.
20:59:A0	Paragon Technologies Inc.
20:5B:2A	 
20:5B:5E	Shenzhen Wonhe Technology Co., Ltd
20:64:32	SAMSUNG ELECTRO MECHANICS CO.,LTD.
20:67:B1	Pluto inc.
20:68:9D	Liteon Technology Corporation
20:6A:8A	Wistron InfoComm Manufacturing(Kunshan)Co.,Ltd.
20:6A:FF	Atlas Elektronik UK Limited
20:6F:EC	Braemac CA LLC
20:73:55	ARRIS Group, Inc.
20:74:CF	Shenzhen Voxtech Co.,Ltd
20:76:0	Actiontec Electronics, Inc
20:7C:8F	Quanta Microsystems,Inc.
20:7D:74	Apple
20:85:8C	Assa
20:89:84	COMPAL INFORMATION (KUNSHAN) CO., LTD
20:89:86	zte corporation
20:91:8A	PROFALUX
20:91:D9	I'M SPA
20:9B:A5	JIAXING GLEAD Electronics Co.,Ltd
20:A2:E7	Lee-Dickens Ltd
20:AA:25	IP-NET LLC
20:AA:4B	Cisco-Linksys, LLC
20:B0:F7	Enclustra GmbH
20:B3:99	Enterasys
20:B5:C6	Mimosa Networks
20:B7:C0	Omicron electronics GmbH
20:BB:C0	Cisco
20:BB:C6	Jabil Circuit Hungary Ltd.
20:BF:DB	DVL
20:C1:AF	i Wit Digital Co., Limited
20:C6:D	Shanghai annijie Information technology Co.,LTD
20:C6:EB	Panasonic Corporation AVC Networks Company
20:C8:B3	SHENZHEN BUL-TECH CO.,LTD.
20:C9:D0	Apple
20:CD:39	Texas Instruments, Inc
20:CE:C4	Peraso Technologies
20:CF:30	ASUSTek COMPUTER INC.
20:D2:1F	Wincal Technology Corp.
20:D3:90	Samsung Electronics Co.,Ltd
20:D5:AB	Korea Infocom Co.,Ltd.
20:D5:BF	Samsung Eletronics Co., Ltd
20:D6:7	Nokia Corporation
20:D9:6	Iota, Inc.
20:DC:93	Cheetah Hi-Tech, Inc.
20:DC:E6	TP-LINK TECHNOLOGIES CO., LTD.
20:DF:3F	Nanjing SAC Power Grid Automation Co., Ltd.
20:E5:2A	NETGEAR INC.,
20:E5:64	ARRIS Group, Inc.
20:E7:91	Siemens Healthcare Diagnostics, Inc
20:EE:C6	Elefirst Science & Tech Co ., ltd
20:F0:2	MTData Developments Pty. Ltd.
20:F3:A3	Huawei Technologies Co., Ltd
20:F8:5E	Delta Electronics
20:FA:BB	Cambridge Executive Limited
20:FD:F1	3COM EUROPE LTD
20:FE:CD	System In Frontier Inc.
20:FE:DB	M2M Solution S.A.S.
24:1:C7	Cisco
24:5:F	MTN Electronic Co. Ltd
24:9:17	Devlin Electronics Limited
24:A:64	AzureWaveTechnologies,Inc
24:B:2A	Viettel Group
24:B:B1	KOSTAL Industrie Elektrik GmbH
24:10:64	Shenzhen Ecsino Tecnical Co. Ltd
24:11:25	Hutek Co., Ltd.
24:11:D0	Chongqing Ehs Science and Technology Development Co.,Ltd.
24:1A:8C	Squarehead Technology AS
24:1B:13	Shanghai Nutshell Electronic Co., Ltd.
24:1F:2C	Calsys, Inc.
24:21:AB	Sony Ericsson Mobile Communications
24:2F:FA	Toshiba Global Commerce Solutions
24:37:4C	Cisco SPVTG
24:37:EF	EMC Electronic Media Communication SA
24:3C:20	Dynamode Group
24:45:97	GEMUE Gebr. Mueller Apparatebau
24:47:E	PentronicAB
24:49:7B	Innovative Converged Devices Inc
24:5F:DF	KYOCERA Corporation
24:62:78	sysmocom - systems for mobile communications GmbH
24:64:EF	CYG SUNRI CO.,LTD.
24:65:11	AVM GmbH
24:69:4A	Jasmine Systems Inc.
24:69:A5	Huawei Technologies Co., Ltd
24:6A:AB	IT-IS International
24:76:7D	Cisco SPVTG
24:77:3	Intel Corporate
24:80:0	Westcontrol AS
24:81:AA	KSH International Co., Ltd.
24:82:8A	Prowave Technologies Ltd.
24:86:F4	Ctek, Inc.
24:87:7	SEnergy Corporation
24:93:CA	Voxtronic Technology Computer-Systeme GmbH
24:94:42	OPEN ROAD SOLUTIONS , INC.
24:95:4	SFR
24:A2:E1	Apple, Inc
24:A4:2C	KOUKAAM a.s.
24:A4:3C	Ubiquiti Networks, INC
24:A4:95	Thales Canada Inc.
24:A8:7D	Panasonic Automotive Systems Asia Pacific(Thailand)Co.,Ltd.
24:A9:37	PURE Storage
24:AB:81	Apple
24:AF:4A	Alcatel-Lucent-IPD
24:AF:54	NEXGEN Mediatech Inc.
24:B6:57	CISCO SYSTEMS, INC.
24:B6:B8	FRIEM SPA
24:B6:FD	Dell Inc
24:B8:8C	Crenus Co.,Ltd.
24:B8:D2	Opzoon Technology Co.,Ltd.
24:BA:30	Technical Consumer Products, Inc.
24:BB:C1	Absolute Analysis
24:BC:82	Dali Wireless, Inc.
24:BE:5	Hewlett Packard
24:BF:74	 
24:C0:B3	RSF
24:C6:96	Samsung Electronics Co.,Ltd
24:C8:48	mywerk system GmbH
24:C8:6E	Chaney Instrument Co.
24:C9:A1	Ruckus Wireless
24:C9:DE	Genoray
24:CB:E7	MYK, Inc.
24:CF:21	Shenzhen State Micro Technology Co., Ltd
24:D2:CC	SmartDrive Systems Inc.
24:D9:21	Avaya, Inc
24:DA:B6	Sistemas de Gestión Energética S.A. de C.V
24:DB:AC	Shenzhen Huawei Communication Technologies Co., Ltd
24:DB:AD	ShopperTrak RCT Corporation
24:DB:ED	Samsung Electronics Co.,Ltd
24:DE:C6	Aruba Networks
24:E2:71	Qingdao Hisense Communications Co.,Ltd
24:E6:BA	JSC Zavod im. Kozitsky
24:E9:B3	Cisco
24:EA:40	Systeme Helmholz GmbH
24:EB:65	SAET I.S. S.r.l.
24:EC:99	Askey Computer Corp
24:EC:D6	CSG Science & Technology Co.,Ltd.Hefei
24:EE:3A	Chengdu Yingji Electronic Hi-tech Co Ltd
24:F0:FF	GHT Co., Ltd.
24:F2:DD	Radiant Zemax LLC
24:F5:AA	Samsung Electronics Co.,LTD
24:FD:52	Liteon Technology Corporation
28:4:E0	FERMAX ELECTRONICA S.A.U.
28:6:1E	NINGBO GLOBAL USEFUL ELECTRIC CO.,LTD
28:6:8D	ITL, LLC
28:B:5C	Apple
28:C:B8	Mikrosay Yazilim ve Elektronik A.S.
28:D:FC	Sony Computer Entertainment Inc.
28:10:7B	D-Link International
28:14:71	Lantis co., LTD.
28:16:2E	2Wire
28:17:CE	Omnisense Ltd
28:18:78	Microsoft Corporation
28:18:FD	Aditya Infotech Ltd.
28:26:A6	PBR electronics GmbH
28:28:5D	ZyXEL Communications Corporation
28:29:D9	GlobalBeiMing technology (Beijing)Co. Ltd
28:2C:B2	TP-LINK TECHNOLOGIES CO.,LTD.
28:31:52	HUAWEI TECHNOLOGIES CO.,LTD
28:34:10	Enigma Diagnostics Limited
28:37:37	Apple
28:38:CF	Gen2wave
28:39:E7	Preceno Technology Pte.Ltd.
28:3C:E4	Huawei Technologies Co., Ltd
28:40:1A	C8 MediSensors, Inc.
28:41:21	OptiSense Network, LLC
28:44:30	GenesisTechnical Systems (UK) Ltd
28:47:AA	Nokia Corporation
28:48:46	GridCentric Inc.
28:4C:53	Intune Networks
28:4D:92	Luminator
28:4F:CE	Liaoning Wontel Science and Technology Development Co.,Ltd.
28:51:32	Shenzhen Prayfly Technology Co.,Ltd
28:57:67	Echostar Technologies Corp
28:5F:DB	Shenzhen Huawei Communication Technologies Co., Ltd
28:60:46	Lantech Communications Global, Inc.
28:60:94	CAPELEC
28:6A:B8	Apple
28:6A:BA	Apple
28:6D:97	SAMJIN Co., Ltd.
28:6E:D4	HUAWEI TECHNOLOGIES CO.,LTD
28:71:84	Spire Payments
28:72:C5	Smartmatic Corp
28:72:F0	ATHENA
28:79:94	Realplay Digital Technology(Shenzhen) Co.,Ltd
28:85:2D	Touch Networks
28:89:15	CashGuard Sverige AB
28:8A:1C	Juniper networks
28:91:D0	Stage Tec Entwicklungsgesellschaft für professionelle Audiotechnik mbH
28:92:4A	Hewlett Packard
28:93:FE	CISCO SYSTEMS, INC.
28:94:F	CISCO SYSTEMS, INC.
28:94:AF	Samhwa Telecom
28:98:7B	Samsung Electronics Co.,Ltd
28:9A:4B	SteelSeries ApS
28:9E:DF	Danfoss Turbocor Compressors, Inc
28:A1:86	enblink
28:A1:92	GERP Solution
28:A1:EB	ETEK TECHNOLOGY (SHENZHEN) CO.,LTD
28:A2:41	exlar corp
28:A5:74	Miller Electric Mfg. Co.
28:AF:A	Sirius XM Radio Inc
28:B0:CC	Xenya d.o.o.
28:B2:BD	Intel Corporate
28:B3:AB	Genmark Automation
28:BA:18	NextNav, LLC
28:BA:B5	Samsung Electronics Co.,Ltd
28:BE:9B	Technicolor USA Inc.
28:C0:DA	Juniper Networks
28:C6:71	Yota Devices OY
28:C6:8E	NETGEAR INC.,
28:C7:18	Altierre
28:C9:14	Taimag Corporation
28:CB:EB	One
28:CC:1	Samsung Electronics Co.,Ltd
28:CC:FF	Corporacion Empresarial Altra SL
28:CD:1C	Espotel Oy
28:CD:4C	Individual Computers GmbH
28:CD:9C	Shenzhen Dynamax Software Development Co.,Ltd.
28:CF:DA	Apple
28:CF:E9	Apple
28:D1:AF	Nokia Corporation
28:D2:44	LCFC(HeFei) Electronics Technology Co., Ltd.
28:D5:76	Premier Wireless, Inc.
28:D9:3E	Telecor Inc.
28:D9:97	Yuduan Mobile Co., Ltd.
28:DB:81	Shanghai Guao Electronic Technology Co., Ltd
28:E0:2C	Apple
28:E1:4C	Apple, Inc.
28:E2:97	Shanghai InfoTM Microelectronics Co.,Ltd.
28:E6:8	Tokheim
28:E7:94	Microtime Computer Inc.
28:E7:CF	Apple
28:ED:58	JAG Jakob AG
28:EE:2C	Frontline Test Equipment
28:EF:1	 
28:F3:58	2C - Trifonov & Co
28:F5:32	ADD-Engineering BV
28:F6:6	Syes srl
28:FB:D3	Ragentek Technology Group
28:FC:51	The Electric Controller and Manufacturing Co., LLC
2C:0:2C	UNOWHY
2C:0:33	EControls, LLC
2C:0:F7	XOS
2C:6:23	Win Leader Inc.
2C:10:C1	Nintendo Co., Ltd.
2C:18:AE	Trend Electronics Co., Ltd.
2C:19:84	IDN Telecom, Inc.
2C:1E:EA	AERODEV
2C:21:72	Juniper Networks
2C:24:5F	Babolat VS
2C:26:C5	zte corporation
2C:27:D7	Hewlett-Packard Company
2C:28:2D	BBK COMMUNICATIAO TECHNOLOGY CO.,LTD.
2C:2D:48	bct electronic GesmbH
2C:30:68	Pantech Co.,Ltd
2C:34:27	ERCO & GENER
2C:35:57	ELLIY Power CO..Ltd
2C:36:A0	Capisco Limited
2C:36:F8	CISCO SYSTEMS, INC.
2C:37:31	ShenZhen Yifang Digital Technology Co.,LTD
2C:39:96	SAGEMCOM
2C:3A:28	Fagor Electrónica
2C:3B:FD	Netstor Technology Co., Ltd.
2C:3F:38	CISCO SYSTEMS, INC.
2C:3F:3E	Alge-Timing GmbH
2C:41:38	Hewlett-Packard Company
2C:44:1	Samsung Electronics Co.,Ltd
2C:44:1B	Spectrum Medical Limited
2C:44:FD	Hewlett Packard
2C:54:2D	CISCO SYSTEMS, INC.
2C:55:3C	Gainspeed, Inc.
2C:59:E5	Hewlett Packard
2C:5A:5	Nokia Corporation
2C:5A:A3	PROMATE ELECTRONIC CO.LTD
2C:5D:93	Ruckus Wireless
2C:5F:F3	Pertronic Industries
2C:62:5A	Finest Security Systems Co., Ltd
2C:62:89	Regenersis (Glenrothes) Ltd
2C:67:FB	ShenZhen Zhengjili Electronics Co., LTD
2C:69:BA	RF Controls, LLC
2C:6B:F5	Juniper networks
2C:71:55	HiveMotion
2C:72:C3	Soundmatters
2C:75:F	Shanghai Dongzhou-Lawton Communication Technology Co. Ltd.
2C:76:8A	Hewlett-Packard Company
2C:7B:5A	Milper Ltd
2C:7B:84	OOO Petr Telegin
2C:7E:CF	Onzo Ltd
2C:80:65	HARTING Inc. of North America
2C:81:58	Hon Hai Precision Ind. Co.,Ltd
2C:8B:F2	Hitachi Metals America Ltd
2C:91:27	Eintechno Corporation
2C:92:2C	Kishu Giken Kogyou Company Ltd,.
2C:94:64	Cincoze Co., Ltd.
2C:97:17	I.C.Y. B.V.
2C:9E:5F	ARRIS Group, Inc.
2C:9E:FC	CANON INC.
2C:A1:57	acromate, Inc.
2C:A7:80	True Technologies Inc.
2C:A8:35	RIM
2C:AB:25	Shenzhen Gongjin Electronics Co.,Ltd
2C:B0:5D	NETGEAR
2C:B0:DF	Soliton Technologies Pvt Ltd
2C:B4:3A	Apple
2C:B6:93	Radware
2C:B6:9D	RED Digital Cinema
2C:BE:97	Ingenieurbuero Bickele und Buehler GmbH
2C:C2:60	Ravello Systems
2C:CC:15	Nokia Corporation
2C:CD:27	Precor Inc
2C:CD:43	Summit Technology Group
2C:CD:69	Aqavi.com
2C:D0:5A	Liteon Technology Corporation
2C:D1:DA	Sanjole, Inc.
2C:D2:E7	Nokia Corporation
2C:D4:44	Fujitsu Limited
2C:DD:C	Discovergy GmbH
2C:E2:A8	DeviceDesign
2C:E4:12	SAGEMCOM SAS
2C:E6:CC	Ruckus Wireless
2C:E8:71	Alert Metalguard ApS
2C:ED:EB	Alpheus Digital Company Limited
2C:EE:26	Petroleum Geo-Services
2C:F2:3	EMKO ELEKTRONIK SAN VE TIC AS
2C:F4:C5	Avaya, Inc
30:5:5C	Brother industries, LTD.
30:B:9C	Delta Mobile Systems, Inc.
30:E:D5	Hon Hai Precision Ind.Co.Ltd
30:10:E4	Apple, Inc.
30:14:2D	Piciorgros GmbH
30:14:4A	Wistron Neweb Corp.
30:15:18	Ubiquitous Communication Co. ltd.
30:16:8D	ProLon
30:17:C8	Sony Ericsson Mobile Communications AB
30:18:CF	DEOS control systems GmbH
30:19:66	Samsung Electronics Co.,Ltd
30:1A:28	Mako Networks Ltd
30:21:5B	Shenzhen Ostar Display Electronic Co.,Ltd
30:2D:E8	JDA, LLC (JDA Systems)
30:32:94	W-IE-NE-R Plein & Baus GmbH
30:32:D4	Hanilstm Co., Ltd.
30:37:A6	CISCO SYSTEMS, INC.
30:38:55	Nokia Corporation
30:39:26	Sony Ericsson Mobile Communications AB
30:39:55	Shenzhen Jinhengjia Electronic Co., Ltd.
30:39:F2	ADB Broadband Italia
30:3A:64	Intel Corporate
30:3D:8	GLINTT TES S.A.
30:3E:AD	Sonavox Canada Inc
30:41:74	ALTEC LANSING LLC
30:44:49	PLATH GmbH
30:46:9A	NETGEAR
30:49:3B	Nanjing Z-Com Wireless Co.,Ltd
30:4C:7E	Panasonic Electric Works Automation Controls Techno Co.,Ltd.
30:4E:C3	Tianjin Techua Technology Co., Ltd.
30:51:F8	BYK-Gardner GmbH
30:52:5A	NST Co., LTD
30:55:ED	Trex Network LLC
30:57:AC	IRLAB LTD.
30:5D:38	Beissbarth
30:60:23	ARRIS Group, Inc.
30:61:12	PAV GmbH
30:61:18	Paradom Inc.
30:65:EC	Wistron (ChongQing)
30:68:8C	Reach Technology Inc.
30:69:4B	RIM
30:6C:BE	Skymotion Technology (HK) Limited
30:6E:5C	Validus Technologies
30:71:B2	Hangzhou Prevail Optoelectronic Equipment Co.,LTD.
30:76:6F	LG Electronics
30:78:6B	TIANJIN Golden Pentagon Electronics Co., Ltd.
30:78:C2	Innowireless, Co. Ltd.
30:7C:30	RIM
30:7E:CB	SFR
30:85:A9	Asustek Computer Inc
30:87:30	Shenzhen Huawei Communication Technologies Co., Ltd
30:89:99	Guangdong East Power Co.,
30:8C:FB	Dropcam
30:90:AB	Apple
30:92:F6	SHANGHAI SUNMON COMMUNICATION TECHNOGY CO.,LTD
30:9B:AD	BBK Electronics Corp., Ltd.,
30:AA:BD	Shanghai Reallytek Information Technology Co.,Ltd
30:AE:7B	Deqing Dusun Electron CO., LTD
30:AE:F6	Radio Mobile Access
30:B2:16	Hytec Geraetebau GmbH
30:B3:A2	Shenzhen Heguang Measurement & Control Technology Co.,Ltd
30:C8:2A	Wi-Next s.r.l.
30:CD:A7	Samsung Electronics ITS, Printer division
30:D3:57	Logosol, Inc.
30:D4:6A	Autosales Incorporated
30:D6:C9	Samsung Electronics Co.,Ltd
30:DE:86	Cedac Software S.r.l.
30:E4:8E	Vodafone UK
30:E4:DB	CISCO SYSTEMS, INC.
30:EB:25	INTEK DIGITAL
30:EF:D1	Alstom Strongwish (Shenzhen) Co., Ltd.
30:F3:1D	zte corporation
30:F3:3A	+plugg srl
30:F7:D	Cisco Systems
30:F7:C5	Apple
30:F9:ED	Sony Corporation
30:FD:11	MACROTECH (USA) INC.
34:7:FB	Ericsson AB
34:8:4	D-Link Corporation
34:13:A8	Mediplan Limited
34:13:E8	Intel Corporate
34:15:9E	Apple
34:1A:4C	SHENZHEN WEIBU ELECTRONICS CO.,LTD.
34:1B:22	Grandbeing Technology Co., Ltd
34:21:9	Jensen Scandinavia AS
34:23:87	Hon Hai Precision Ind. Co.,Ltd.
34:23:BA	Samsung Electro Mechanics co.,LTD.
34:25:5D	Shenzhen Loadcom Technology Co.,Ltd
34:29:EA	MCD ELECTRONICS SP. Z O.O.
34:2F:6E	Anywire corporation
34:31:11	Samsung Electronics Co.,Ltd
34:40:B5	IBM
34:4B:3D	Fiberhome Telecommunication Tech.Co.,Ltd.
34:4B:50	ZTE Corporation
34:4F:3F	IO-Power Technology Co., Ltd.
34:4F:69	EKINOPS SAS
34:51:C9	Apple
34:5B:11	EVI HEAT AB
34:5C:40	Cargt Holdings LLC
34:61:78	The Boeing Company
34:68:4A	Teraworks Co., Ltd.
34:6B:D3	Huawei Technologies Co., Ltd
34:6E:8A	Ecosense
34:6F:92	White Rodgers Division
34:75:C7	Avaya, Inc
34:76:C5	I-O DATA DEVICE, INC.
34:78:77	O-NET Communications(Shenzhen) Limited
34:7E:39	Nokia Danmark A/S
34:81:37	UNICARD SA
34:82:DE	Kayo Technology, Inc.
34:83:2	iFORCOM Co., Ltd
34:84:46	Ericsson AB
34:86:2A	Heinz Lackmann GmbH & Co KG
34:88:5D	Logitech Far East
34:8A:AE	SAGEMCOM SAS
34:95:DB	Logitec Corporation
34:97:FB	ADVANCED RF TECHNOLOGIES INC
34:99:6F	VPI Engineering
34:99:D7	Universal Flow Monitors, Inc.
34:9A:D	ZBD Displays Ltd
34:9D:90	Heinzmann GmbH & CO. KG
34:A1:83	AWare, Inc
34:A3:BF	Terewave. Inc.
34:A5:5D	TECHNOSOFT INTERNATIONAL SRL
34:A5:E1	Sensorist ApS
34:A6:8C	Shine Profit Development Limited
34:A7:9	Trevil srl
34:A7:BA	Fischer International Systems Corporation
34:A8:43	KYOCERA Display Corporation
34:A8:4E	Cisco
34:AA:8B	Samsung Electronics Co.,Ltd
34:AA:99	Alcatel-Lucent
34:AA:EE	Mikrovisatos Servisas UAB
34:AD:E4	Shanghai Chint Power Systems Co., Ltd.
34:AF:2C	Nintendo Co., Ltd.
34:B1:F7	Texas Instruments
34:B5:71	PLDS
34:BA:51	Se-Kure Controls, Inc.
34:BA:9A	Asiatelco Technologies Co.
34:BB:1F	Research In Motion
34:BC:A6	Beijing Ding Qing Technology, Ltd.
34:BD:C8	Cisco Systems
34:BD:F9	Shanghai WDK Industrial Co.,Ltd.
34:BD:FA	Cisco SPVTG
34:BE:0	Samsung Electronics Co.,Ltd
34:BF:90	Fiberhome Telecommunication Tech.Co.,Ltd.
34:C0:59	Apple
34:C3:AC	Samsung Electronics
34:C6:9A	Enecsys Ltd
34:C7:31	ALPS Co,. Ltd.
34:C8:3	Nokia Corporation
34:C9:9D	EIDOLON COMMUNICATIONS TECHNOLOGY CO. LTD.
34:CD:6D	CommSky Technologies
34:CD:BE	Huawei Technologies Co., Ltd
34:CE:94	Parsec (Pty) Ltd
34:D0:9B	MobilMAX Technology Inc.
34:D2:C4	RENA GmbH Print Systeme
34:D7:B4	Tributary Systems, Inc.
34:DB:FD	Cisco
34:DF:2A	Fujikon Industrial Co.,Limited
34:E0:CF	zte corporation
34:E0:D7	DONGGUAN QISHENG ELECTRONICS INDUSTRIAL CO., LTD
34:EF:44	2Wire
34:EF:8B	NTT Communications Corporation
34:F3:9B	WizLAN Ltd.
34:F6:2D	SHARP Corporation
34:F9:68	ATEK Products, LLC
34:FA:40	Guangzhou Robustel Technologies Co., Limited
34:FC:6F	ALCEA
38:1:97	Toshiba Samsung Storage Technolgoy Korea Corporation
38:6:B4	A.D.C. GmbH
